user_id,Date received,Product,Issue,Consumer complaint narrative,State,ZIP code,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
5d629a4c-7365-46b3-81b6-7f357dcd974a,06/05/2013,Consumer Loan,Managing the line of credit,,NJ,08861,Phone,06/07/2013,Closed with monetary relief,Yes,No,424568
df84cc0b-ac44-43e0-bbd9-060a2d557e01,10/08/2013,Consumer Loan,Managing the line of credit,,OH,45239,Postal mail,10/08/2013,Closed with explanation,Yes,No,554851
423b6dfe-55d2-4be4-bb6d-494bbc74adc0,07/22/2015,Consumer Loan,Managing the line of credit,,GA,30705,Phone,07/23/2015,Closed with monetary relief,Yes,No,1480578
ad2f5782-27d7-4f7c-b72f-daf54f08439a,10/19/2013,Consumer Loan,Problems when you are unable to pay,,,,Web,10/21/2013,Closed with monetary relief,Yes,No,563881
434f4d9b-e4c4-4ce8-a8c6-d13d3605fdf3,04/29/2015,Consumer Loan,Account terms and changes,,NJ,08861,Referral,05/01/2015,Closed,Yes,No,1351964
2aa72419-91a9-4dd7-9cdb-50b61abd3e33,09/30/2015,Consumer Loan,Managing the line of credit,,MO,65804,Referral,11/13/2015,Closed with explanation,Yes,No,1587510
42170444-0f0c-41bf-a8cb-0fdc8a60a50a,10/17/2012,Consumer Loan,Account terms and changes,,IL,612XX,Web,10/18/2012,Closed with explanation,Yes,Yes,173176
7e95ef33-bb8d-463d-8517-bb0ea699ee79,03/07/2015,Consumer Loan,Managing the line of credit,,FL,33013,Web,03/16/2015,Closed with non-monetary relief,Yes,No,1281253
470ffc84-fa93-4be7-b491-2e8aa5a30904,02/05/2013,Consumer Loan,Shopping for a line of credit,,WI,53217,Web,02/06/2013,Closed with non-monetary relief,Yes,No,297783
4203adad-8a86-416e-a686-0263ebf6393e,08/16/2013,Consumer Loan,Shopping for a line of credit,,ME,04040,Postal mail,08/19/2013,Closed with explanation,Yes,No,493657
8cafbf4d-11d8-441d-8e83-bd22f0d91bed,08/17/2016,Consumer Loan,Account terms and changes,,NC,273XX,Phone,08/17/2016,Closed with explanation,Yes,No,2069041
21739f28-c9bd-425b-8e8c-03af576fe33c,08/04/2016,Consumer Loan,Managing the line of credit,,KS,660XX,Referral,08/09/2016,Closed with explanation,Yes,No,2046210
4f3be999-5ce7-4ef0-8aeb-acd2c4f78179,09/18/2015,Consumer Loan,Managing the line of credit,,IN,46815,Fax,09/23/2015,Closed with monetary relief,Yes,No,1571165
ffb64c5c-9c5c-4999-a1b8-882fad291cf7,01/23/2015,Consumer Loan,Account terms and changes,,FL,34744,Referral,01/27/2015,Closed with explanation,Yes,No,1206412
354f015f-a968-469f-953f-5337243d0c14,08/31/2012,Consumer Loan,Account terms and changes,,NE,681XX,Web,09/05/2012,Closed with monetary relief,Yes,No,145456
8c5cd1c4-a69c-4e4f-9346-88c3d34510c7,12/01/2016,Consumer Loan,Managing the line of credit,,MO,64015,Phone,12/02/2016,Closed with explanation,No,No,2231413
aed9dc11-cda0-4764-b401-012296a66c37,12/17/2014,Consumer Loan,Managing the line of credit,,IL,60609,Web,12/19/2014,Closed with explanation,Yes,No,1161400
4f5b8d00-712a-4410-9c07-8d16a6f0fd80,10/29/2013,Consumer Loan,Account terms and changes,,MD,210XX,Postal mail,10/30/2013,Closed with non-monetary relief,Yes,No,576035
b5d6891e-20a6-460a-9960-85129b50edc2,06/30/2016,Consumer Loan,Shopping for a line of credit,,,,Referral,07/05/2016,Closed with monetary relief,Yes,No,1994059
5543067f-0a6d-45fd-9709-f8ed48da6350,11/27/2015,Consumer Loan,Shopping for a line of credit,,FL,33138,Postal mail,11/30/2015,Closed with explanation,Yes,No,1673444
e91c5c19-adcc-48b3-9f2e-ccf67e75b3a3,07/29/2014,Consumer Loan,Managing the line of credit,,NY,10010,Phone,07/31/2014,Closed with explanation,Yes,No,957947
bc50c7f9-2ab6-4414-90c3-8d117feca997,02/20/2013,Consumer Loan,Managing the line of credit,,TX,75227,Web,02/21/2013,Closed with explanation,Yes,Yes,325077
a5de3f3d-c45c-4eae-a2e1-6ebe956834ab,02/12/2014,Consumer Loan,Managing the line of credit,,TX,76108,Web,02/11/2014,Closed with explanation,Yes,Yes,722236
710f4697-7184-41d3-a577-f1a376c4273d,09/24/2012,Consumer Loan,Account terms and changes,,NY,11772,Referral,09/25/2012,Closed with monetary relief,Yes,No,158468
66aa3d7c-75e6-4455-a6da-ed95b8bacff6,10/25/2012,Consumer Loan,Managing the line of credit,,WI,54904,Web,10/25/2012,Closed with non-monetary relief,Yes,No,177962
6e37b164-3328-4a8b-9b55-327241333ffd,10/07/2016,Consumer Loan,Account terms and changes,,MS,39046,Phone,10/07/2016,Closed with explanation,Yes,No,2150841
dfd1e8a8-8070-4d1f-a3f6-70ca6eb5b915,05/02/2012,Consumer Loan,Account terms and changes,,WI,53072,Web,05/02/2012,Closed without relief,Yes,Yes,69077
06d060a1-b937-4a10-9ab7-230c6ea8e90d,06/05/2014,Consumer Loan,Problems when you are unable to pay,,AZ,85209,Web,06/09/2014,Closed with explanation,Yes,No,881718
792ebe71-2aa6-4e63-8862-abdcaa888a14,08/14/2013,Consumer Loan,Shopping for a line of credit,,NY,11236,Phone,08/15/2013,Closed with explanation,Yes,Yes,489554
eb4b55b5-6ce6-4c09-adf5-4c7d0cddf6d4,08/26/2013,Consumer Loan,Managing the line of credit,,CA,90403,Phone,08/27/2013,Closed with explanation,Yes,Yes,504026
48d530d4-e980-42c8-863b-b2568773a3a5,09/12/2013,Consumer Loan,Account terms and changes,,MD,217XX,Web,09/26/2013,Closed with explanation,Yes,Yes,525405
bc20d706-684f-45c3-b3f4-626ff63ef420,04/22/2016,Consumer Loan,Shopping for a line of credit,,CA,95361,Postal mail,04/26/2016,Closed with explanation,Yes,No,1891728
caee70f4-a55c-4a72-84b0-aa70a0c903b6,06/14/2016,Consumer Loan,Account terms and changes,,MN,554XX,Fax,06/15/2016,Closed with explanation,Yes,Yes,1967800
aefca466-7cc9-4ae6-92ac-9cb9e6681c97,08/26/2015,Consumer Loan,Problems when you are unable to pay,,NY,14227,Phone,09/02/2015,Closed with explanation,Yes,No,1537890
13eefa67-ee51-46e1-a9f4-78c410e20f12,01/09/2013,Consumer Loan,Account terms and changes,,MN,55347,Web,01/09/2013,Closed with explanation,Yes,No,226362
e2e654cd-7fb5-4464-9d78-49e65dee08d2,01/24/2014,Consumer Loan,Managing the line of credit,,CA,94117,Phone,02/04/2014,Closed with explanation,Yes,No,685378
1d15ad66-5a85-4148-85eb-5399e12b9474,08/25/2015,Consumer Loan,Managing the line of credit,,WA,98311,Phone,08/26/2015,Closed with explanation,Yes,No,1535763
b570b9e4-ad7f-40e3-9ec5-4c38b6c45090,07/25/2012,Consumer Loan,Problems when you are unable to pay,,MA,011XX,Phone,07/30/2012,Closed,Yes,No,124112
cf8298bb-4b42-44ac-818a-c90a1003bf3c,03/06/2014,Consumer Loan,Account terms and changes,,VA,23453,Web,03/07/2014,Closed with explanation,Yes,Yes,748061
cac9a5ff-5cc1-43c3-84d2-d03a584918a1,03/21/2013,Consumer Loan,Account terms and changes,,NJ,07840,Referral,03/22/2013,Closed with explanation,Yes,No,362596
c1d5a199-647c-4d77-991b-11ff78448bcc,06/10/2015,Consumer Loan,Managing the line of credit,,LA,70820,Postal mail,06/15/2015,Closed with explanation,Yes,No,1415573
d81dc695-d8ce-451f-b27a-fbe5fa29e4d8,07/26/2013,Consumer Loan,Account terms and changes,,MA,01890,Phone,07/29/2013,Closed with explanation,Yes,No,468054
e1c36831-6987-4e57-ae35-bc190a7d1298,11/19/2014,Consumer Loan,Account terms and changes,,VA,23454,Web,11/19/2014,Closed with explanation,Yes,No,1126075
c259c186-4991-4096-bc45-f5c8e88d9c52,02/25/2014,Consumer Loan,Managing the line of credit,,AR,72205,Referral,02/26/2014,Closed with non-monetary relief,Yes,No,731385
459b9086-1b22-4ec0-aa2a-8f7377af029d,04/09/2014,Consumer Loan,Managing the line of credit,,ME,044XX,Phone,04/11/2014,Closed with explanation,Yes,No,800770
8ab5570b-fa08-443d-80b3-58cdfa416b3e,02/17/2016,Consumer Loan,Shopping for a line of credit,,PA,16601,Referral,02/22/2016,Closed with explanation,Yes,Yes,1790833
416df4d5-9e20-483c-a682-2fff41cfca6a,07/17/2013,Consumer Loan,Problems when you are unable to pay,,IL,60453,Web,07/18/2013,Closed with explanation,Yes,No,460086
728464cf-08f4-42ef-a1df-ab7487bcdd9b,03/09/2017,Consumer Loan,Managing the line of credit,,MN,55304,Phone,03/13/2017,Closed with non-monetary relief,Yes,No,2379217
ab4a2b6f-b3d3-405d-b279-db23f81ff144,09/22/2014,Consumer Loan,Account terms and changes,,MO,631XX,Phone,09/26/2014,Closed with explanation,Yes,No,1038671
529baf16-a792-42f4-9fcd-426f4bdaf521,11/30/2016,Consumer Loan,Shopping for a line of credit,,NJ,07030,Postal mail,12/01/2016,Closed with monetary relief,Yes,No,2229532
1e84192a-b6ff-47b3-b8ee-c438a651fee6,03/22/2017,Consumer Loan,Managing the line of credit,,OR,97008,Phone,03/22/2017,Closed with explanation,Yes,No,2399315
bac0e2bb-bb91-4bc5-9bc1-db652fbdb978,04/11/2014,Consumer Loan,Managing the line of credit,,TX,77076,Web,04/16/2014,Closed with explanation,Yes,No,805633
7b5f3202-7b60-43ec-a9cd-e7d8cff7e48c,04/20/2015,Consumer Loan,Managing the line of credit,,OH,44106,Phone,04/21/2015,Closed with explanation,Yes,No,1338376
f7f4b26e-d018-4d22-b16e-5b71d02b99cf,05/16/2013,Consumer Loan,Account terms and changes,,PA,19006,Referral,05/21/2013,Closed with explanation,Yes,Yes,409761
b9e33729-f105-48e5-a9cc-335e12b3dff4,01/06/2017,Consumer Loan,Managing the line of credit,,VA,241XX,Referral,01/10/2017,Closed with explanation,Yes,No,2277664
b4a482fe-384a-43d1-8500-022e1a24faee,05/15/2014,Consumer Loan,Problems when you are unable to pay,,AL,35611,Web,05/19/2014,Closed with explanation,Yes,No,853504
11be23cf-0789-42ca-9c6f-d07f4ea21450,08/22/2014,Consumer Loan,Shopping for a line of credit,,AL,36330,Phone,08/26/2014,Closed with explanation,Yes,No,996616
76094fd5-3471-4981-8ef0-6b1c2b200f25,05/26/2015,Consumer Loan,Managing the line of credit,,OR,97520,Referral,05/28/2015,Closed with explanation,Yes,Yes,1391742
6a06ef58-1d70-4f25-ae72-21739449b429,07/19/2013,Consumer Loan,Managing the line of credit,,CT,068XX,Referral,07/24/2013,Closed with explanation,Yes,No,461702
3cc520a9-e2ca-4b50-a146-43fa1cd2bdbc,07/10/2013,Consumer Loan,Shopping for a line of credit,,OR,97502,Postal mail,07/11/2013,Closed,Yes,No,453645
658c0b04-4f47-4084-bb38-9168bf2d0ac9,11/23/2013,Consumer Loan,Account terms and changes,,CA,92345,Web,11/26/2013,Closed with explanation,Yes,No,609792
9631b898-65c0-4575-94ea-01461830bfda,02/16/2013,Consumer Loan,Managing the line of credit,,NY,11206,Web,02/21/2013,Closed with monetary relief,Yes,No,318740
a1065065-b1c8-4356-96b4-a27d16349462,02/25/2014,Consumer Loan,Shopping for a line of credit,,TX,782XX,Web,02/25/2014,Closed with explanation,Yes,Yes,729870
6a1a2dcf-21e4-41a9-8ee7-00dd2444f49a,07/14/2016,Consumer Loan,Account terms and changes,,AZ,85014,Phone,07/20/2016,Closed with explanation,Yes,No,2013400
b05891ff-03c7-4a20-9c54-f8a9a2ab537e,06/05/2014,Consumer Loan,Account terms and changes,,NJ,07601,Web,06/25/2014,Closed with explanation,Yes,No,883505
2dea9e05-137f-45df-9196-38c9273ac7cc,07/31/2012,Consumer Loan,Managing the line of credit,,NH,03054,Referral,08/06/2012,Closed,Yes,No,127585
c864aa55-03ca-46dc-aa93-333651efc134,12/27/2013,Consumer Loan,Managing the line of credit,,FL,32926,Phone,12/30/2013,Closed with explanation,Yes,No,647677
a85ac436-3ae1-4837-aa5f-4d4bb3b644d3,03/17/2014,Consumer Loan,Shopping for a line of credit,,FL,33145,Phone,03/20/2014,Closed with explanation,Yes,Yes,761374
09149f94-578c-4a9a-9380-c156cc4378da,02/05/2014,Consumer Loan,Managing the line of credit,,GA,31602,Phone,02/12/2014,Closed with monetary relief,Yes,No,702918
6f8e1ff0-f4b0-44a2-9bc1-5a722369c6c0,03/14/2012,Consumer Loan,Managing the line of credit,,AL,35613,Web,03/15/2012,Closed without relief,Yes,Yes,35197
37d1260c-b624-4abb-bffc-6558e85e4bc8,05/09/2014,Consumer Loan,Managing the line of credit,,TX,779XX,Web,05/09/2014,Closed with explanation,Yes,No,844787
47797522-cfac-4b7c-98e4-a7b887764c0f,05/02/2012,Consumer Loan,Problems when you are unable to pay,,FL,335XX,Postal mail,05/03/2012,Closed without relief,Yes,No,69421
5975c82d-507d-4d3b-b6ba-3df7a342d1a9,06/12/2015,Consumer Loan,Shopping for a line of credit,,MO,640XX,Postal mail,06/15/2015,Closed with non-monetary relief,Yes,No,1418582
7671f398-3cb7-4322-bfc4-a88ffc302ec3,11/12/2015,Consumer Loan,Shopping for a line of credit,,PA,150XX,Postal mail,11/13/2015,Closed with explanation,Yes,No,1651592
f3cff99c-f75d-4ec8-9014-5c7815646331,08/23/2016,Consumer Loan,Managing the line of credit,,NY,105XX,Referral,09/20/2016,Closed with explanation,Yes,No,2077870
5b655b3f-59b5-4648-9ba9-64e736916bef,06/23/2012,Consumer Loan,Shopping for a line of credit,,NJ,073XX,Web,06/28/2012,Closed,Yes,Yes,107082
c828c383-b766-43fa-9706-7fe0ce239ad3,08/16/2012,Consumer Loan,Managing the line of credit,,CA,90274,Web,08/17/2012,Closed with explanation,Yes,Yes,137079
638febf1-6782-4302-90da-af5eda1576c7,11/17/2014,Consumer Loan,Account terms and changes,,PA,184XX,Phone,11/18/2014,Closed with explanation,Yes,No,1120931
504b3e04-016a-44b1-86de-0448b0e10a18,05/10/2012,Consumer Loan,Account terms and changes,,TX,786XX,Web,05/14/2012,Closed without relief,Yes,No,75298
c6ad5f8c-d4f3-4388-9ede-db21b0701b40,09/27/2012,Consumer Loan,Managing the line of credit,,UT,84093,Referral,09/28/2012,Closed with explanation,Yes,No,161372
91fd1049-dbc2-4304-83a8-bcb1eca3015c,03/18/2015,Consumer Loan,Managing the line of credit,,NY,115XX,Referral,03/23/2015,Closed with explanation,Yes,No,1288699
e3e0179b-6a39-4682-b46f-624f25fa02e5,06/13/2012,Consumer Loan,Shopping for a line of credit,,SC,29229,Phone,06/18/2012,Closed with non-monetary relief,Yes,No,100711
4d2622b4-d01e-4487-9df2-16d8f35a04b1,07/08/2012,Consumer Loan,Shopping for a line of credit,,NC,28601,Web,07/10/2012,Closed with explanation,Yes,No,113506
330f137e-ce5d-4097-b8a3-46fb1dde3b70,02/22/2013,Consumer Loan,Problems when you are unable to pay,,SC,293XX,Fax,02/22/2013,Closed with explanation,Yes,Yes,325130
5f7e8e22-a42b-42fa-9d77-0d5ff3deebe6,10/28/2013,Consumer Loan,Account terms and changes,,GA,30345,Web,10/28/2013,Closed with explanation,Yes,Yes,573756
eedde194-98b3-4fee-92de-1949fe25de23,12/17/2015,Consumer Loan,Managing the line of credit,,NY,14612,Phone,12/18/2015,Closed with monetary relief,Yes,No,1707005
6b62865b-771b-4d5c-ba8c-57c3b6b283e1,08/11/2015,Consumer Loan,Managing the line of credit,,PA,19140,Phone,09/30/2015,Closed with explanation,Yes,No,1514109
ba8f7528-42c9-4471-94f0-01450de60fba,12/17/2016,Consumer Loan,Account terms and changes,,CA,93230,Web,12/19/2016,Closed with explanation,No,No,2254289
8c6ae20e-c6b4-416a-9e04-ded668183ee4,02/01/2016,Consumer Loan,Managing the line of credit,,CA,90272,Postal mail,02/01/2016,Closed with explanation,Yes,Yes,1766669
83626734-29d5-4aa9-a556-e645efc9ef6a,07/09/2014,Consumer Loan,Managing the line of credit,,MD,21136,Referral,07/14/2014,Closed with explanation,Yes,No,929532
dd592a09-88d1-4659-8c39-9dc082ba8b42,04/26/2014,Consumer Loan,Account terms and changes,,CA,90028,Web,04/26/2014,Closed with non-monetary relief,Yes,No,826966
8fc11d7a-ee17-4ca4-a1ea-2cd27c7b243c,10/16/2014,Consumer Loan,Managing the line of credit,,NC,28212,Web,10/23/2014,Closed with explanation,Yes,No,1073667
6518e82e-64ae-45c9-aaa1-ddbccfa1d2dd,03/13/2014,Consumer Loan,Managing the line of credit,,MN,55117,Web,03/12/2014,Closed with monetary relief,Yes,No,756104
2c5473ce-f737-4027-8a0b-8f6fbb4107be,03/07/2014,Consumer Loan,Account terms and changes,,NJ,08012,Referral,03/11/2014,Closed with monetary relief,Yes,No,749639
2efe7f25-9415-41fa-8cd7-ecd660f86e1b,09/10/2013,Consumer Loan,Account terms and changes,,GA,301XX,Web,09/10/2013,Closed with explanation,Yes,Yes,521443
4b860b8d-6109-4872-b928-676f63af984e,08/10/2016,Consumer Loan,Shopping for a line of credit,,AL,36526,Postal mail,08/15/2016,Closed with explanation,Yes,No,2058097
7a790667-653d-4408-bb00-1a324e8b6c32,02/17/2016,Consumer Loan,Managing the line of credit,,GA,30039,Referral,02/19/2016,Closed with explanation,Yes,Yes,1788368
48d31db2-c8df-4fa7-97ba-d46312609f6f,08/27/2013,Consumer Loan,Shopping for a line of credit,,NY,10002,Phone,08/28/2013,Closed with explanation,Yes,No,505322
a5ccc8a9-18ea-4735-8c64-f4aecb8259a1,04/13/2015,Consumer Loan,Managing the line of credit,,NY,106XX,Referral,04/13/2015,Closed with non-monetary relief,Yes,Yes,1327237
a93e7285-1be2-47c1-8a68-9ca158c2d57f,01/20/2016,Consumer Loan,Problems when you are unable to pay,,NC,28224,Referral,01/21/2016,Closed with explanation,Yes,Yes,1750319
220df313-47cf-406d-9ee8-c7d593594e4d,01/27/2015,Consumer Loan,Managing the line of credit,,OH,44035,Referral,01/30/2015,Closed with non-monetary relief,Yes,Yes,1212594
51aa7316-28b6-4f42-b7b8-35769085eeea,10/23/2015,Consumer Loan,Shopping for a line of credit,,CA,95219,Referral,10/26/2015,Closed with explanation,Yes,No,1622636
23bb4fda-8e61-498d-858d-8587d0d5bdf6,06/18/2012,Consumer Loan,Managing the line of credit,,CA,94015,Web,06/25/2012,Closed with explanation,Yes,Yes,104102
98026dd4-57f3-4da2-94d3-9ff3e1cd3d3d,12/09/2016,Consumer Loan,Problems when you are unable to pay,,FL,32703,Phone,12/09/2016,Closed with explanation,Yes,No,2244042
c553fa4c-ba88-4d0f-8a57-a1f3a7689538,08/01/2012,Consumer Loan,Managing the line of credit,,FL,32956,Fax,08/08/2012,Closed with explanation,Yes,Yes,128896
a4c76bf4-1342-43e9-828b-99cb935161e9,12/30/2013,Consumer Loan,Account terms and changes,,TN,37115,Phone,12/31/2013,Closed with non-monetary relief,Yes,No,649483
73750ccf-ca77-4e3c-88c0-197d21183f52,03/18/2014,Consumer Loan,Problems when you are unable to pay,,CA,91030,Web,03/21/2014,Closed with explanation,Yes,No,764168
de054dc2-3c9b-4687-8346-75fffb1a2212,03/14/2017,Consumer Loan,Managing the line of credit,,OK,74429,Phone,03/31/2017,Closed with non-monetary relief,Yes,No,2386123
28314a18-302f-4c72-bb88-9059bf63c146,09/17/2015,Consumer Loan,Shopping for a line of credit,,GA,30127,Referral,09/21/2015,Closed with monetary relief,Yes,No,1568634
9c1bda9c-83e1-4a3e-b810-8ca47737094e,10/28/2013,Consumer Loan,Managing the line of credit,,KS,662XX,Referral,10/29/2013,Closed with monetary relief,Yes,No,574524
8634df18-f833-4714-a245-f88b3507b0e0,02/16/2016,Consumer Loan,Managing the line of credit,,OH,44146,Phone,02/17/2016,Closed with non-monetary relief,Yes,No,1789815
176266d9-a009-4c9e-9e82-3c80c557e2aa,04/15/2014,Consumer Loan,Account terms and changes,,GA,30188,Web,04/15/2014,Closed with monetary relief,Yes,No,810827
75b85a38-7a7c-49cd-ba18-c09245147266,10/15/2012,Consumer Loan,Problems when you are unable to pay,,MN,55379,Phone,10/16/2012,Closed with explanation,Yes,No,171711
0dbb444b-fd89-4115-b3a8-d7743a6df3b9,07/11/2012,Consumer Loan,Shopping for a line of credit,,AL,360XX,Fax,07/13/2012,Closed with explanation,Yes,Yes,115945
0ff56853-750c-4868-9b33-963ae0738707,07/11/2013,Consumer Loan,Managing the line of credit,,CA,90280,Web,07/11/2013,Closed with explanation,Yes,No,454788
8ceb9a70-e474-4f8e-aa35-22c7cd7b5cfe,02/08/2013,Consumer Loan,Managing the line of credit,,VA,24540,Web,02/08/2013,Closed with non-monetary relief,Yes,No,309253
1c1f59a5-552d-46d9-84c0-c54d7c536e35,06/13/2014,Consumer Loan,Managing the line of credit,,WA,98422,Postal mail,06/16/2014,Closed with explanation,Yes,No,893665
38efa570-7c33-4802-8269-9504c50c0c24,02/15/2013,Consumer Loan,Problems when you are unable to pay,,SC,295XX,Web,02/19/2013,Closed with explanation,Yes,Yes,317948
6131c522-14e8-4d76-87c4-9c798b7a9bf2,04/18/2013,Consumer Loan,Account terms and changes,,MN,55427,Referral,04/19/2013,Closed with explanation,Yes,No,385912
f298ab8a-9728-44f1-aa35-1c5cfaceef55,10/17/2013,Consumer Loan,Problems when you are unable to pay,,OH,452XX,Web,10/18/2013,Closed with monetary relief,Yes,No,561493
a7a7e9a9-85ab-4b59-bc3d-1cabab5237aa,01/25/2014,Consumer Loan,Managing the line of credit,,CA,94107,Referral,02/04/2014,Closed with explanation,Yes,No,685510
239b3ada-40fb-4747-9039-a502931512a8,06/08/2012,Consumer Loan,Account terms and changes,,TX,763XX,Phone,06/15/2012,Closed with non-monetary relief,Yes,No,97796
5a5c80b1-34ee-4a0d-84a9-bcea8cc1dd3c,05/15/2013,Consumer Loan,Account terms and changes,,MD,20827,Web,05/21/2013,Closed with explanation,Yes,Yes,408648
e16c665e-31ba-4c23-b7de-503ea111e6be,05/10/2016,Consumer Loan,Managing the line of credit,,TX,79720,Phone,05/12/2016,Closed with explanation,Yes,No,1918105
d95821b3-ef39-4639-9520-41f7740661c7,11/26/2012,Consumer Loan,Account terms and changes,,CA,91740,Referral,12/04/2012,Closed with explanation,Yes,No,197778
f0a18723-2adc-441f-9cf9-5f6193e72bf4,09/02/2014,Consumer Loan,Shopping for a line of credit,,MD,21218,Phone,09/05/2014,Closed with explanation,Yes,No,1009901
0167cadd-eecd-44cd-ae8e-4e1d235fae9e,05/16/2013,Consumer Loan,Account terms and changes,,OR,97202,Web,05/17/2013,Closed with explanation,Yes,No,407736
471113de-ded7-4124-acaa-638b41af2a6e,04/06/2016,Consumer Loan,Account terms and changes,,PA,186XX,Web,04/27/2016,Untimely response,No,No,1866602
6b9c1939-23d9-4eff-ab59-d1268dab76e6,06/19/2015,Consumer Loan,Managing the line of credit,,PA,194XX,Referral,06/23/2015,Closed with non-monetary relief,Yes,No,1429452
dbd998cf-c03e-44bc-8bee-f5598fca0915,04/12/2012,Consumer Loan,Problems when you are unable to pay,,IL,60625,Phone,04/16/2012,Closed with relief,Yes,No,57310
bf1a8300-449f-4594-ab63-1f14fbbcfe5b,05/26/2016,Consumer Loan,Managing the line of credit,,OH,44116,Referral,06/02/2016,Closed with explanation,Yes,No,1944008
0b81b558-d76d-4ed8-8af5-7a3d14cf739b,07/26/2012,Consumer Loan,Managing the line of credit,,NJ,07860,Phone,07/27/2012,Closed,Yes,No,125206
70bb2c2a-cd70-4ac6-a2f3-0f8b745f607b,10/15/2012,Consumer Loan,Managing the line of credit,,IL,60527,Web,10/15/2012,Closed with explanation,Yes,Yes,171285
1c6cac85-9adc-4041-9212-d45c7cd29f4e,08/30/2012,Consumer Loan,Managing the line of credit,,HI,96761,Referral,09/06/2012,Closed with monetary relief,Yes,No,144966
c729f67c-b3c1-4929-868f-7f9ad15df43e,10/19/2015,Consumer Loan,Managing the line of credit,,SC,29461,Phone,10/21/2015,Closed with explanation,Yes,No,1612794
7fe9f161-fac1-4e23-a56b-9466861023d1,12/23/2013,Consumer Loan,Managing the line of credit,,PA,18702,Web,12/23/2013,Closed with explanation,Yes,No,643166
7a53527d-a499-4a71-8e1a-ba0e5f9129ce,12/07/2015,Consumer Loan,Shopping for a line of credit,,CA,95376,Phone,12/08/2015,Closed with explanation,Yes,No,1685985
3bb7c9ae-3ccc-43a1-83b1-7ec8b6965f08,12/22/2015,Consumer Loan,Problems when you are unable to pay,,CA,92399,Phone,12/22/2015,Closed with non-monetary relief,Yes,Yes,1710901
b0b77b91-bd74-4879-829d-5b5f0dd24e55,12/04/2012,Consumer Loan,Shopping for a line of credit,,AZ,85205,Phone,12/06/2012,Closed with explanation,Yes,Yes,203030
d5fb5e89-fbe1-4a09-8339-e1c4fdb88327,08/06/2012,Consumer Loan,Managing the line of credit,,AL,352XX,Referral,08/16/2012,Closed with explanation,Yes,Yes,130582
6d87396b-f1f4-470c-b02c-1234974b616d,03/06/2013,Consumer Loan,Account terms and changes,,PA,183XX,Phone,03/07/2013,Closed with explanation,Yes,No,344099
75834ac0-ce94-4f44-8760-d0558f8b6bf9,03/04/2014,Consumer Loan,Account terms and changes,,CA,90501,Web,03/04/2014,Closed with explanation,Yes,No,742601
51166621-0828-47be-aced-db6a7cf5f921,05/20/2012,Consumer Loan,Managing the line of credit,,PA,19446,Referral,05/29/2012,Closed with explanation,Yes,No,84939
f499b5ce-8dfe-4254-98bd-da4cc3c995c7,09/06/2012,Consumer Loan,Managing the line of credit,,FL,33575,Referral,09/10/2012,Closed with monetary relief,Yes,No,147513
c4bf0edf-5594-4fac-9f17-e0a4cce21f90,04/09/2012,Consumer Loan,Problems when you are unable to pay,,GA,307XX,Phone,05/11/2012,Closed without relief,Yes,No,45139
15315343-dcf1-44f3-9c12-ae246805ca45,08/27/2012,Consumer Loan,Managing the line of credit,,NJ,08755,Referral,08/29/2012,Closed with explanation,Yes,No,142548
24e27eca-1976-49e4-93d1-b6326f0c6ea0,03/25/2016,Consumer Loan,Shopping for a line of credit,,GA,30047,Referral,03/29/2016,Closed with explanation,Yes,No,1849728
dfbb64ce-d88a-451f-b855-959fb4a6989d,07/20/2015,Consumer Loan,Shopping for a line of credit,,TX,78244,Phone,07/27/2015,Closed with explanation,Yes,No,1473817
0403e5c4-9578-4abe-ba90-77476a32c3ab,04/03/2013,Consumer Loan,Managing the line of credit,,DC,20010,Web,04/04/2013,Closed with monetary relief,Yes,No,373115
4fdc410c-3c5e-4855-aa83-f087072594e3,04/16/2012,Consumer Loan,Account terms and changes,,FL,34221,Referral,04/16/2012,Closed with relief,Yes,Yes,58575
6349fff6-4f9d-4976-b68d-40235074ce15,02/06/2015,Consumer Loan,Managing the line of credit,,CA,94521,Fax,02/11/2015,Closed,Yes,No,1229266
9711fca9-4fce-4909-8bde-b6e29afdb4c4,04/09/2012,Consumer Loan,Managing the line of credit,,GA,30047,Referral,04/09/2012,Closed with relief,Yes,No,45060
cff79409-9838-4292-80e0-b79be083ea69,02/13/2014,Consumer Loan,Shopping for a line of credit,,VA,233XX,Web,02/13/2014,Closed with explanation,Yes,No,713373
126700f1-ac77-4bca-8942-0fb30c567fc3,01/14/2013,Consumer Loan,Managing the line of credit,,MI,48228,Referral,01/15/2013,Closed with explanation,Yes,Yes,230453
8b9b1871-5d14-43a6-9e3c-59eeed116495,04/20/2015,Consumer Loan,Shopping for a line of credit,,GA,305XX,Postal mail,04/20/2015,Closed with explanation,Yes,No,1336772
e79fb06a-28fd-451c-ad23-a5ce159f581f,07/16/2014,Consumer Loan,Managing the line of credit,,NY,44103,Phone,07/21/2014,Closed with explanation,Yes,No,939711
8832d61e-3cbb-485e-bed0-d6825fe1890c,01/15/2013,Consumer Loan,Managing the line of credit,,VA,23235,Referral,01/16/2013,Closed with monetary relief,Yes,No,233226
